#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Crédito inicial 2015,Modificaciones 2015,Credito definitivo 2015,Obligado 2015
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9241,HERRITARREN PARTE-HARTZEA,62501,ZERBITZU PUBLIKORAKO ALTZARIAK,150,9,6,0,38000,38000,28734.82
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9241,HERRITARREN PARTE-HARTZEA,62599,ZERBITZU PUBLIKORAKO BESTE TRESNA BATZUK,150,9,6,6000,0,6000,0
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9241,HERRITARREN PARTE-HARTZEA,64501,APLIKAZIO INFORMATIKOAK,150,9,6,6000,0,6000,0
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,150,9,1,478572,0,478572,364829.59
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,12101,LANTOKI OSAGARRIA,150,9,1,193373,0,193373,221787.53
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,12102,OSAGARRI BEREZIA,150,9,1,558363,0,558363,605068.7
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,12103,PRODUKTIBITATE OSAGARRIA,150,9,1,85238,0,85238,96512.76
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,12104,HABOROKINAK,150,9,1,0,0,0,14542.52
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,150,9,1,0,0,0,61999.06
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,16001,GIZARTE SEGURANTZA,150,9,1,334107,0,334107,370304.17
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,16004,ELKARKIDETZAKO KUOTAK,150,9,1,17996,0,17996,17356.57
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,22199,BESTELAKO HORNIDURAK,150,9,2,1000,0,1000,0
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,22603,PUBLIZITATEA ETA PROPAGANDA,150,9,2,7000,0,7000,6232.5
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,22699,BESTELAKO GASTUAK,150,9,2,5000,0,5000,3300
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,22707,AZTERLAN ETA LAN TEKNIKOAK,150,9,2,34000,0,34000,19995
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,22712,ZERBITZU INFORMATIKOAK,150,9,2,52000,0,52000,0
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,22716,HERRITARRENTZAKO INFORMAZIO-ZERBITZUAK,150,9,2,552000,0,552000,493404.36
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9251,HERRITARRENGANAKO ARRETA,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,150,9,2,3400,0,3400,2758.8
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9252,"PRENTSA, KOMUNIKAZIOA ETA HARREMAN PUBLIKOAK",12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,150,9,1,14723,0,14723,20410.65
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9252,"PRENTSA, KOMUNIKAZIOA ETA HARREMAN PUBLIKOAK",12101,LANTOKI OSAGARRIA,150,9,1,5521,0,5521,12138.85
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9252,"PRENTSA, KOMUNIKAZIOA ETA HARREMAN PUBLIKOAK",12102,OSAGARRI BEREZIA,150,9,1,20721,0,20721,39300
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9252,"PRENTSA, KOMUNIKAZIOA ETA HARREMAN PUBLIKOAK",12103,PRODUKTIBITATE OSAGARRIA,150,9,1,3533,0,3533,4999.53
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9252,"PRENTSA, KOMUNIKAZIOA ETA HARREMAN PUBLIKOAK",16001,GIZARTE SEGURANTZA,150,9,1,11761,0,11761,10540.38
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9252,"PRENTSA, KOMUNIKAZIOA ETA HARREMAN PUBLIKOAK",16004,ELKARKIDETZAKO KUOTAK,150,9,1,950,0,950,1898.96
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9252,"PRENTSA, KOMUNIKAZIOA ETA HARREMAN PUBLIKOAK",21501,INFORMAZIO PROZESUETARAKO EKIPAMENDUEN KONTSERBAZIOA,150,9,2,3500,0,3500,2948.46
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9252,"PRENTSA, KOMUNIKAZIOA ETA HARREMAN PUBLIKOAK",22601,KANONAK,150,9,2,2100,0,2100,1955.36
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9252,"PRENTSA, KOMUNIKAZIOA ETA HARREMAN PUBLIKOAK",22603,PUBLIZITATEA ETA PROPAGANDA,150,9,2,203900,0,203900,179761.36
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9252,"PRENTSA, KOMUNIKAZIOA ETA HARREMAN PUBLIKOAK",22699,BESTELAKO GASTUAK,150,9,2,1000,0,1000,500
150,"HERRITARRENTZAKO ARRETA, PARTAIDETZA,BARRUTIAK",9252,"PRENTSA, KOMUNIKAZIOA ETA HARREMAN PUBLIKOAK",22707,AZTERLAN ETA LAN TEKNIKOAK,150,9,2,153500,0,153500,150190.16
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,210,2,1,0,0,0,49765.98
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,210,2,1,89173,0,89173,124623.52
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,250014,0,250014,205232.49
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,210,2,1,117097,0,117097,139134.86
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,210,2,1,297713,0,297713,332897.27
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,210,2,1,23456,0,23456,34746.93
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,12104,HABOROKINAK,210,2,1,6654,0,6654,6805.98
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,48408.31
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,210,2,1,169657,0,169657,197871.76
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,210,2,1,6117,0,6117,7969.23
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,21501,INFORMAZIO PROZESUETARAKO EKIPAMENDUEN KONTSERBAZIOA,210,2,2,5152,0,5152,0
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22001,BULEGO-MATERIAL ARRUNT INBENTARIAEZINA,210,2,2,0,0,0,1306.23
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,210,2,2,5000,0,5000,3022.58
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22301,GARRAIOAK,210,2,2,0,0,0,1241.46
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,210,2,2,8000,0,8000,1000
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22603,PUBLIZITATEA ETA PROPAGANDA,210,2,2,22000,0,22000,12000
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22605,BILERAK ETA BATZARRAK,210,2,2,5000,0,5000,5210.09
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,210,2,2,10000,0,10000,4653.26
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22707,AZTERLAN ETA LAN TEKNIKOAK,210,2,2,4000,0,4000,108282.9
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22712,ZERBITZU INFORMATIKOAK,210,2,2,2000,0,2000,21651.64
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,210,2,2,0,0,0,1424.62
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,210,2,2,5000,0,5000,16600.26
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,48000,0,48000,0
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",210,2,2,5000,0,5000,2000
210,GIZARTE EKINTZA,2301,GIZARTE ZERBITZUEN ARLOKO ZERBITZU OROKORRAK,64501,APLIKAZIO INFORMATIKOAK,210,2,6,300000,200000,500000,31999.96
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,1349950,0,1349950,1309944.81
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,12101,LANTOKI OSAGARRIA,210,2,1,514009,0,514009,753001.9
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,12102,OSAGARRI BEREZIA,210,2,1,1442730,0,1442730,1939927.48
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,12103,PRODUKTIBITATE OSAGARRIA,210,2,1,74097,0,74097,147503.37
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,12104,HABOROKINAK,210,2,1,0,0,0,19157.11
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,173026.78
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,16001,GIZARTE SEGURANTZA,210,2,1,870172,0,870172,1116109.5
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,16004,ELKARKIDETZAKO KUOTAK,210,2,1,38505,0,38505,52779.14
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,22699,BESTELAKO GASTUAK,210,2,2,3000,0,3000,0
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,22707,AZTERLAN ETA LAN TEKNIKOAK,210,2,2,0,0,0,20000
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,22712,ZERBITZU INFORMATIKOAK,210,2,2,20000,0,20000,43303.28
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,939590,0,939590,816103.1
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,210,2,6,20000,0,20000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,56135,0,56135,59678.21
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12101,LANTOKI OSAGARRIA,210,2,1,25981,0,25981,40163.84
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12102,OSAGARRI BEREZIA,210,2,1,63798,0,63798,93933.93
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12103,PRODUKTIBITATE OSAGARRIA,210,2,1,5038,0,5038,9692.67
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,4166.08
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",16001,GIZARTE SEGURANTZA,210,2,1,32427,0,32427,49109.74
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",16004,ELKARKIDETZAKO KUOTAK,210,2,1,1696,0,1696,2981.52
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22603,PUBLIZITATEA ETA PROPAGANDA,210,2,2,1000,0,1000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22605,BILERAK ETA BATZARRAK,210,2,2,4000,0,4000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22699,BESTELAKO GASTUAK,210,2,2,5000,0,5000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22707,AZTERLAN ETA LAN TEKNIKOAK,210,2,2,14000,0,14000,34512.48
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22712,ZERBITZU INFORMATIKOAK,210,2,2,15000,0,15000,21323.59
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,4871493,-358000,4513493,4506526.09
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,210,2,4,17000,0,17000,14578.64
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,839666,0,839666,834239.48
210,GIZARTE EKINTZA,2313,ADINEKOAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,139022,0,139022,131442.64
210,GIZARTE EKINTZA,2313,ADINEKOAK,12101,LANTOKI OSAGARRIA,210,2,1,54658,0,54658,76401.19
210,GIZARTE EKINTZA,2313,ADINEKOAK,12102,OSAGARRI BEREZIA,210,2,1,163736,0,163736,211365.39
210,GIZARTE EKINTZA,2313,ADINEKOAK,12103,PRODUKTIBITATE OSAGARRIA,210,2,1,15148,0,15148,26734.33
210,GIZARTE EKINTZA,2313,ADINEKOAK,12104,HABOROKINAK,210,2,1,0,0,0,4176.86
210,GIZARTE EKINTZA,2313,ADINEKOAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,19059.83
210,GIZARTE EKINTZA,2313,ADINEKOAK,16001,GIZARTE SEGURANTZA,210,2,1,98515,0,98515,117563.78
210,GIZARTE EKINTZA,2313,ADINEKOAK,16004,ELKARKIDETZAKO KUOTAK,210,2,1,5700,0,5700,6488.08
210,GIZARTE EKINTZA,2313,ADINEKOAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,210,2,2,55000,0,55000,58356.21
210,GIZARTE EKINTZA,2313,ADINEKOAK,22199,BESTELAKO HORNIDURAK,210,2,2,16000,0,16000,4512.09
210,GIZARTE EKINTZA,2313,ADINEKOAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,210,2,2,13490,0,13490,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,22603,PUBLIZITATEA ETA PROPAGANDA,210,2,2,22000,0,22000,31810.45
210,GIZARTE EKINTZA,2313,ADINEKOAK,22605,BILERAK ETA BATZARRAK,210,2,2,15000,0,15000,20725.84
210,GIZARTE EKINTZA,2313,ADINEKOAK,22699,BESTELAKO GASTUAK,210,2,2,15000,0,15000,22698
210,GIZARTE EKINTZA,2313,ADINEKOAK,22707,AZTERLAN ETA LAN TEKNIKOAK,210,2,2,10000,0,10000,21780
210,GIZARTE EKINTZA,2313,ADINEKOAK,22712,ZERBITZU INFORMATIKOAK,210,2,2,15000,0,15000,2117.5
210,GIZARTE EKINTZA,2313,ADINEKOAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,210,2,2,0,0,0,1773.86
210,GIZARTE EKINTZA,2313,ADINEKOAK,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,15425245,-42000,15383245,13452898.71
210,GIZARTE EKINTZA,2313,ADINEKOAK,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,210,2,4,2785477,0,2785477,2616337.9
210,GIZARTE EKINTZA,2313,ADINEKOAK,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,1075400,7640,1083040,1079040
210,GIZARTE EKINTZA,2313,ADINEKOAK,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,210,2,6,15000,0,15000,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,62501,ZERBITZU PUBLIKORAKO ALTZARIAK,210,2,6,20000,0,20000,4717.73
210,GIZARTE EKINTZA,2313,ADINEKOAK,64301,"IKERKETAK, AZTERLANAK ETA PROIEKTUAK",210,2,6,10000,0,10000,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,78199,KAPITAL TRANSFERENTZIAK IRABAZI ASMORIK GABEKO ERAKUNDEEI,210,2,7,99000,-7640,91360,91360
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,180608,0,180608,169537.29
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12101,LANTOKI OSAGARRIA,210,2,1,79666,0,79666,108653.59
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12102,OSAGARRI BEREZIA,210,2,1,237017,0,237017,305573.76
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12103,PRODUKTIBITATE OSAGARRIA,210,2,1,11448,0,11448,26842.17
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12104,HABOROKINAK,210,2,1,535,0,535,890.8
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,9814.19
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,16001,GIZARTE SEGURANTZA,210,2,1,130048,0,130048,160134.71
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,16004,ELKARKIDETZAKO KUOTAK,210,2,1,3720,0,3720,5103.28
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,22699,BESTELAKO GASTUAK,210,2,2,35000,0,35000,60245.89
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,22707,AZTERLAN ETA LAN TEKNIKOAK,210,2,2,0,0,0,15125
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,288800,22000,310800,280556.97
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,210,2,4,4827877,903850.74,5731727.74,5493877.93
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,2442780,-263326.31,2179453.69,1988322.74
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,189382,0,189382,170679.16
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12101,LANTOKI OSAGARRIA,210,2,1,65879,0,65879,89185.49
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12102,OSAGARRI BEREZIA,210,2,1,328642,0,328642,384084.73
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12103,PRODUKTIBITATE OSAGARRIA,210,2,1,34990,0,34990,45516.11
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12104,HABOROKINAK,210,2,1,0,0,0,9804.72
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,9015.28
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,16001,GIZARTE SEGURANTZA,210,2,1,173573,0,173573,215192.01
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,16004,ELKARKIDETZAKO KUOTAK,210,2,1,8035,0,8035,9929.92
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,210,2,2,6000,0,6000,4729.5
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22106,ELIKAGAIEN HORNIDURA,210,2,2,10000,0,10000,5774.63
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22109,GARBITZEKO PRODUKTUEN HORNIDURA,210,2,2,6000,0,6000,1427.87
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22110,ETXERAKO TRESNEN HORNIDURA,210,2,2,4950,0,4950,8562.9
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22199,BESTELAKO HORNIDURAK,210,2,2,5000,0,5000,0
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22699,BESTELAKO GASTUAK,210,2,2,5000,0,5000,3000
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22721,GARBIKETA ZERBITZUAK,210,2,2,80000,0,80000,36528.81
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,521280,0,521280,489936.85
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,469000,33326.31,502326.31,502326.31
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,210,2,6,600000,0,600000,3455.39
210,GIZARTE EKINTZA,9121,UDAL GOBERNUARI LAGUNTZEA,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,210,9,1,136587,0,136587,62372.49
210,GIZARTE EKINTZA,9121,UDAL GOBERNUARI LAGUNTZEA,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,210,9,1,0,0,0,270.56
210,GIZARTE EKINTZA,9121,UDAL GOBERNUARI LAGUNTZEA,16001,GIZARTE SEGURANTZA,210,9,1,28172,0,28172,23000.23
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,220,2,1,35116,0,35116,71637.48
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12101,LANTOKI OSAGARRIA,220,2,1,12713,0,12713,40095.51
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12102,OSAGARRI BEREZIA,220,2,1,35326,0,35326,103302.71
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12103,PRODUKTIBITATE OSAGARRIA,220,2,1,4498,0,4498,10631.14
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,220,2,1,0,0,0,4567.78
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,16001,GIZARTE SEGURANTZA,220,2,1,21944,0,21944,69346.48
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,16004,ELKARKIDETZAKO KUOTAK,220,2,1,2335,0,2335,2334.08
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,220,2,2,6000,0,6000,3717.97
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,220,2,2,6000,0,6000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22199,BESTELAKO HORNIDURAK,220,2,2,2500,0,2500,0
