#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Crédito inicial 2016,Modificaciones 2016,Credito definitivo 2016,Obligado 2016
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,22712,ZERBITZU INFORMATIKOAK,210,2,2,20000,0,20000,42975.23
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,1083513,-80000,1003513,953738.16
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,210,2,6,20000,0,20000,14742.64
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,62599,ZERBITZU PUBLIKORAKO BESTE TRESNA BATZUK,210,2,6,0,0,0,1488.3
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,74069,0,74069,58306.48
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12101,LANTOKI OSAGARRIA,210,2,1,34206,0,34206,37691.1
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12102,OSAGARRI BEREZIA,210,2,1,85555,0,85555,90034.54
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12103,PRODUKTIBITATE OSAGARRIA,210,2,1,6947,0,6947,10779.32
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,11418.55
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",16001,GIZARTE SEGURANTZA,210,2,1,41279,0,41279,43151.98
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",16004,ELKARKIDETZAKO KUOTAK,210,2,1,1713,0,1713,2595.9
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22603,PUBLIZITATEA ETA PROPAGANDA,210,2,2,1000,0,1000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22605,BILERAK ETA BATZARRAK,210,2,2,4000,0,4000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22699,BESTELAKO GASTUAK,210,2,2,5000,0,5000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22707,AZTERLAN ETA LAN TEKNIKOAK,210,2,2,49000,0,49000,50916
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22712,ZERBITZU INFORMATIKOAK,210,2,2,15000,0,15000,20995.53
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,4600000,-60000,4540000,4457690.93
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,210,2,4,15000,0,15000,11573.76
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,849730,-4027,845703,845702.72
210,GIZARTE EKINTZA,2313,ADINEKOAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,159537,0,159537,132208.78
210,GIZARTE EKINTZA,2313,ADINEKOAK,12101,LANTOKI OSAGARRIA,210,2,1,63773,0,63773,75926.27
210,GIZARTE EKINTZA,2313,ADINEKOAK,12102,OSAGARRI BEREZIA,210,2,1,188406,0,188406,210779.87
210,GIZARTE EKINTZA,2313,ADINEKOAK,12103,PRODUKTIBITATE OSAGARRIA,210,2,1,19544,0,19544,28743.73
210,GIZARTE EKINTZA,2313,ADINEKOAK,12104,HABOROKINAK,210,2,1,0,0,0,-79.24
210,GIZARTE EKINTZA,2313,ADINEKOAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,4878.85
210,GIZARTE EKINTZA,2313,ADINEKOAK,16001,GIZARTE SEGURANTZA,210,2,1,105138,0,105138,109349.35
210,GIZARTE EKINTZA,2313,ADINEKOAK,16004,ELKARKIDETZAKO KUOTAK,210,2,1,5754,0,5754,5696.88
210,GIZARTE EKINTZA,2313,ADINEKOAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,210,2,2,55000,0,55000,1818.63
210,GIZARTE EKINTZA,2313,ADINEKOAK,22106,ELIKAGAIEN HORNIDURA,210,2,2,0,0,0,4400
210,GIZARTE EKINTZA,2313,ADINEKOAK,22199,BESTELAKO HORNIDURAK,210,2,2,16000,0,16000,3569.5
210,GIZARTE EKINTZA,2313,ADINEKOAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,210,2,2,13490,0,13490,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,22603,PUBLIZITATEA ETA PROPAGANDA,210,2,2,33000,0,33000,25066.29
210,GIZARTE EKINTZA,2313,ADINEKOAK,22605,BILERAK ETA BATZARRAK,210,2,2,15000,0,15000,69324.2
210,GIZARTE EKINTZA,2313,ADINEKOAK,22699,BESTELAKO GASTUAK,210,2,2,10000,0,10000,21400
210,GIZARTE EKINTZA,2313,ADINEKOAK,22707,AZTERLAN ETA LAN TEKNIKOAK,210,2,2,80000,0,80000,43560
210,GIZARTE EKINTZA,2313,ADINEKOAK,22712,ZERBITZU INFORMATIKOAK,210,2,2,15000,0,15000,7986
210,GIZARTE EKINTZA,2313,ADINEKOAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,210,2,2,0,0,0,1442.1
210,GIZARTE EKINTZA,2313,ADINEKOAK,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,15411445,0,15411445,13755424.94
210,GIZARTE EKINTZA,2313,ADINEKOAK,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,210,2,4,2835000,-22500,2812500,2696389.3
210,GIZARTE EKINTZA,2313,ADINEKOAK,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,1097440,-3335,1094105,1094105
210,GIZARTE EKINTZA,2313,ADINEKOAK,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,210,2,6,20000,0,20000,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,62501,ZERBITZU PUBLIKORAKO ALTZARIAK,210,2,6,25000,0,25000,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,78199,KAPITAL TRANSFERENTZIAK IRABAZI ASMORIK GABEKO ERAKUNDEEI,210,2,7,99000,0,99000,98165
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,187267,0,187267,172540.75
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12101,LANTOKI OSAGARRIA,210,2,1,81672,0,81672,108336.76
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12102,OSAGARRI BEREZIA,210,2,1,243820,0,243820,304910.19
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12103,PRODUKTIBITATE OSAGARRIA,210,2,1,16806,0,16806,36036.72
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12104,HABOROKINAK,210,2,1,541,0,541,2609.07
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,7714.96
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,16001,GIZARTE SEGURANTZA,210,2,1,130257,0,130257,155186.5
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,16004,ELKARKIDETZAKO KUOTAK,210,2,1,5156,0,5156,4015.38
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,22699,BESTELAKO GASTUAK,210,2,2,50000,0,50000,70849.83
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,290000,0,290000,238391.27
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,210,2,4,5186590,1101554,6288144,5887969.31
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,2915780,-717000,2198780,1992480
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,210360,0,210360,175390.12
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12101,LANTOKI OSAGARRIA,210,2,1,75066,0,75066,90727.87
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12102,OSAGARRI BEREZIA,210,2,1,352644,0,352644,392683.43
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12103,PRODUKTIBITATE OSAGARRIA,210,2,1,39237,0,39237,51722.07
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12104,HABOROKINAK,210,2,1,0,0,0,-624.05
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,4993.62
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,16001,GIZARTE SEGURANTZA,210,2,1,174842,0,174842,184822.8
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,16004,ELKARKIDETZAKO KUOTAK,210,2,1,9071,0,9071,10127.72
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,210,2,2,6000,0,6000,3552.28
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22106,ELIKAGAIEN HORNIDURA,210,2,2,10000,0,10000,7838.82
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22109,GARBITZEKO PRODUKTUEN HORNIDURA,210,2,2,6000,0,6000,4970.3
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22110,ETXERAKO TRESNEN HORNIDURA,210,2,2,15000,0,15000,4880.93
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22199,BESTELAKO HORNIDURAK,210,2,2,5000,0,5000,0
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22610,KALTE-ORDAINAK,210,2,2,0,0,0,713.99
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22699,BESTELAKO GASTUAK,210,2,2,5000,0,5000,3000
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22701,"GARBIKETA, DESINFEKZIO ETA ZABOR-BILKETA",210,2,2,0,0,0,798.6
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22721,GARBIKETA ZERBITZUAK,210,2,2,80000,0,80000,44182.75
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,519400,0,519400,460777.22
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,569000,0,569000,569000
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,210,2,6,600000,0,600000,11374
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,62599,ZERBITZU PUBLIKORAKO BESTE TRESNA BATZUK,210,2,6,0,0,0,5638.6
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,220,2,1,85500,0,85500,70890.12
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12101,LANTOKI OSAGARRIA,220,2,1,33833,0,33833,39245.63
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12102,OSAGARRI BEREZIA,220,2,1,91738,0,91738,101560.28
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12103,PRODUKTIBITATE OSAGARRIA,220,2,1,6333,0,6333,11472.57
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12104,HABOROKINAK,220,2,1,0,0,0,581.04
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,16001,GIZARTE SEGURANTZA,220,2,1,50979,0,50979,56828.24
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,16004,ELKARKIDETZAKO KUOTAK,220,2,1,2358,0,2358,2334.08
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,220,2,2,6000,0,6000,5080.69
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,220,2,2,6000,0,6000,302.5
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22199,BESTELAKO HORNIDURAK,220,2,2,2500,0,2500,2947.03
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22301,GARRAIOAK,220,2,2,0,0,0,852.5
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,220,2,2,1000,0,1000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22603,PUBLIZITATEA ETA PROPAGANDA,220,2,2,13500,7744,21244,42357.56
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22605,BILERAK ETA BATZARRAK,220,2,2,11000,1210,12210,6543.91
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22606,GIZARTE ETA KULTUR JARDUERAK,220,2,2,11500,0,11500,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22607,BESTE ENTE BATZUETAKO PARTAIDETZA-KUOTAK,220,2,2,500,0,500,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22699,BESTELAKO GASTUAK,220,2,2,7000,0,7000,1004.9
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,220,2,2,5500,2843.5,8343.5,10474
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22707,AZTERLAN ETA LAN TEKNIKOAK,220,2,2,18000,32847,50847,62736.64
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22712,ZERBITZU INFORMATIKOAK,220,2,2,4000,0,4000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22717,BIDAI AGENTZIETAKO ZERBITZUAK,220,2,2,6000,0,6000,661.47
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,220,2,2,16000,0,16000,3144.02
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,220,2,2,1000,0,1000,1355.2
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22751,HEZKUNTZA ZERBITZUAK,220,2,2,7000,0,7000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22756,KULTUREN ARTEKO KUDEAKETA ZERBITZUAK,220,2,2,83160,6267.82,89427.82,23840.8
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22757,BITARTEKOTZA ZERBITZUA,220,2,2,1100,0,1100,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22799,KANPOKO ENPRESEK EGINDAKO BESTELAKO LANAK,220,2,2,500,0,500,2881.95
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",220,2,2,6000,0,6000,303.1
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,220,2,4,35000,0,35000,14400
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,220,2,1,75634,0,75634,78152.3
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,220,2,1,70291,0,70291,73818.81
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,220,2,1,158550,0,158550,126267.16
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12101,LANTOKI OSAGARRIA,220,2,1,67102,0,67102,82231.96
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12102,OSAGARRI BEREZIA,220,2,1,178024,0,178024,205941.59
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12103,PRODUKTIBITATE OSAGARRIA,220,2,1,13854,0,13854,18068.8
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12104,HABOROKINAK,220,2,1,0,0,0,3917.7
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,220,2,1,0,0,0,28371.93
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,16001,GIZARTE SEGURANTZA,220,2,1,125167,0,125167,130309
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,16004,ELKARKIDETZAKO KUOTAK,220,2,1,4825,0,4825,2996.04
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,220,2,2,0,0,0,387.2
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,220,2,2,2100,0,2100,4186.6
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22110,ETXERAKO TRESNEN HORNIDURA,220,2,2,5000,0,5000,2398.01
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22199,BESTELAKO HORNIDURAK,220,2,2,2500,0,2500,1453.7
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22408,ERANTZUKIZUN ZIBILEKO ASEGURUAK,220,2,2,1000,0,1000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22601,KANONAK,220,2,2,100,0,100,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22603,PUBLIZITATEA ETA PROPAGANDA,220,2,2,25500,0,25500,66605.84
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22604,GASTU JURIDIKOAK,220,2,2,5000,0,5000,4400.33
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22605,BILERAK ETA BATZARRAK,220,2,2,56000,0,56000,17787.47
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22606,GIZARTE ETA KULTUR JARDUERAK,220,2,2,27000,0,27000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22699,BESTELAKO GASTUAK,220,2,2,17000,0,17000,6368.16
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,220,2,2,67000,0,67000,96262.42
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22707,AZTERLAN ETA LAN TEKNIKOAK,220,2,2,80200,0,80200,141481.89
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22712,ZERBITZU INFORMATIKOAK,220,2,2,1000,0,1000,2539.79
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22717,BIDAI AGENTZIETAKO ZERBITZUAK,220,2,2,3000,0,3000,1487.51
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,220,2,2,14100,0,14100,8814.92
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,220,2,2,0,0,0,4988.23
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22740,GIZARTE EKINTZA ZERBITZUAK,220,2,2,234700,0,234700,143188.68
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22751,HEZKUNTZA ZERBITZUAK,220,2,2,78400,0,78400,42159
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22756,KULTUREN ARTEKO KUDEAKETA ZERBITZUAK,220,2,2,23000,0,23000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22799,KANPOKO ENPRESEK EGINDAKO BESTELAKO LANAK,220,2,2,5000,0,5000,435
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",220,2,2,2500,0,2500,398.11
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,220,2,4,40000,0,40000,30779.16
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,220,2,4,93000,0,93000,51883.6
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,62501,ZERBITZU PUBLIKORAKO ALTZARIAK,220,2,6,1000,0,1000,2127.84
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,62599,ZERBITZU PUBLIKORAKO BESTE TRESNA BATZUK,220,2,6,1000,0,1000,604.99
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,62901,ZERBITZU PUBLIKORAKO BESTE INBERTSIO BATZUK,220,2,6,12000,0,12000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,64401,APLIKAZIO INFORMATIKOAK,220,2,6,1000,0,1000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2319,NAZIOARTEKO GARAPENERAKO LANKIDETZARAKO LAGUNTZAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,220,2,1,57663,0,57663,47440.46
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2319,NAZIOARTEKO GARAPENERAKO LANKIDETZARAKO LAGUNTZAK,12101,LANTOKI OSAGARRIA,220,2,1,26006,0,26006,31405.37
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2319,NAZIOARTEKO GARAPENERAKO LANKIDETZARAKO LAGUNTZAK,12102,OSAGARRI BEREZIA,220,2,1,63100,0,63100,72303.11
