#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Crédito inicial 2017,Modificaciones 2017,Credito definitivo 2017,Obligado 2017
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,1084010,0,1084010,313666.68
210,GIZARTE EKINTZA,2311,OINARRIZKO GIZARTE EKINTZA,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,210,2,6,20000,0,20000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,94167,0,94167,18918.35
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12101,LANTOKI OSAGARRIA,210,2,1,41563,0,41563,10371.91
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12102,OSAGARRI BEREZIA,210,2,1,104759,0,104759,27647.96
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12103,PRODUKTIBITATE OSAGARRIA,210,2,1,8298,0,8298,2825.86
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,7907.2
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",16001,GIZARTE SEGURANTZA,210,2,1,56599,0,56599,11644.45
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",16004,ELKARKIDETZAKO KUOTAK,210,2,1,3081,0,3081,896.4
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22106,ELIKAGAIEN HORNIDURA,210,2,2,0,0,0,525.25
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22301,GARRAIOAK,210,2,2,0,0,0,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22603,PUBLIZITATEA ETA PROPAGANDA,210,2,2,1000,0,1000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22605,BILERAK ETA BATZARRAK,210,2,2,2000,0,2000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22699,BESTELAKO GASTUAK,210,2,2,5000,0,5000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22707,AZTERLAN ETA LAN TEKNIKOAK,210,2,2,38000,0,38000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22712,ZERBITZU INFORMATIKOAK,210,2,2,22000,0,22000,0
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,4636000,-55000,4581000,1476790.46
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,210,2,4,15000,0,15000,3857.92
210,GIZARTE EKINTZA,2312,"ADINEZ TXIKIAK, FAMILIA ETA EZINTSASUNAK",48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,879730,0,879730,172000
210,GIZARTE EKINTZA,2313,ADINEKOAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,161514,0,161514,46316.97
210,GIZARTE EKINTZA,2313,ADINEKOAK,12101,LANTOKI OSAGARRIA,210,2,1,63773,0,63773,25985.05
210,GIZARTE EKINTZA,2313,ADINEKOAK,12102,OSAGARRI BEREZIA,210,2,1,188406,0,188406,76637.06
210,GIZARTE EKINTZA,2313,ADINEKOAK,12103,PRODUKTIBITATE OSAGARRIA,210,2,1,20832,0,20832,8569.82
210,GIZARTE EKINTZA,2313,ADINEKOAK,12104,HABOROKINAK,210,2,1,0,0,0,-153.51
210,GIZARTE EKINTZA,2313,ADINEKOAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,4419.18
210,GIZARTE EKINTZA,2313,ADINEKOAK,16001,GIZARTE SEGURANTZA,210,2,1,110050,0,110050,26921.04
210,GIZARTE EKINTZA,2313,ADINEKOAK,16004,ELKARKIDETZAKO KUOTAK,210,2,1,5700,0,5700,2117.3
210,GIZARTE EKINTZA,2313,ADINEKOAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,210,2,2,59000,0,59000,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,22106,ELIKAGAIEN HORNIDURA,210,2,2,1000,0,1000,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,22199,BESTELAKO HORNIDURAK,210,2,2,14000,0,14000,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,210,2,2,13490,0,13490,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,22603,PUBLIZITATEA ETA PROPAGANDA,210,2,2,21000,0,21000,6943.05
210,GIZARTE EKINTZA,2313,ADINEKOAK,22605,BILERAK ETA BATZARRAK,210,2,2,15000,0,15000,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,22699,BESTELAKO GASTUAK,210,2,2,20000,0,20000,990
210,GIZARTE EKINTZA,2313,ADINEKOAK,22707,AZTERLAN ETA LAN TEKNIKOAK,210,2,2,60000,0,60000,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,22712,ZERBITZU INFORMATIKOAK,210,2,2,15000,0,15000,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,210,2,2,1000,0,1000,0
210,GIZARTE EKINTZA,2313,ADINEKOAK,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,15927600,0,15927600,4728334.59
210,GIZARTE EKINTZA,2313,ADINEKOAK,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,210,2,4,2930100,0,2930100,982538.52
210,GIZARTE EKINTZA,2313,ADINEKOAK,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,1497490,0,1497490,281992
210,GIZARTE EKINTZA,2313,ADINEKOAK,78199,KAPITAL TRANSFERENTZIAK IRABAZI ASMORIK GABEKO ERAKUNDEEI,210,2,7,99000,0,99000,0
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,202454,0,202454,59983.37
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12101,LANTOKI OSAGARRIA,210,2,1,84865,0,84865,36896.92
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12102,OSAGARRI BEREZIA,210,2,1,243362,0,243362,110879.78
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12103,PRODUKTIBITATE OSAGARRIA,210,2,1,27133,0,27133,11580.88
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12104,HABOROKINAK,210,2,1,4062,0,4062,1692.2
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,5743.26
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,16001,GIZARTE SEGURANTZA,210,2,1,141097,0,141097,40330.09
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,16004,ELKARKIDETZAKO KUOTAK,210,2,1,3720,0,3720,1337.5
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,22699,BESTELAKO GASTUAK,210,2,2,50000,0,50000,18678.29
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,290000,0,290000,79521.96
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,210,2,4,6439000,-174465,6264535,3104733.59
210,GIZARTE EKINTZA,2315,GIZARTERATZEA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,1959780,270000,2229780,1098224
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,210,2,1,215014,0,215014,59138.09
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12101,LANTOKI OSAGARRIA,210,2,1,75066,0,75066,30213.18
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12102,OSAGARRI BEREZIA,210,2,1,352596,0,352596,143047.63
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12103,PRODUKTIBITATE OSAGARRIA,210,2,1,42367,0,42367,15896.19
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12104,HABOROKINAK,210,2,1,0,0,0,126
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,210,2,1,0,0,0,21847.38
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,16001,GIZARTE SEGURANTZA,210,2,1,185050,0,185050,41278.68
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,16004,ELKARKIDETZAKO KUOTAK,210,2,1,9935,0,9935,4069.5
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,210,2,2,5000,0,5000,1206.2
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22106,ELIKAGAIEN HORNIDURA,210,2,2,10000,0,10000,702.24
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22109,GARBITZEKO PRODUKTUEN HORNIDURA,210,2,2,6000,0,6000,793.06
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22110,ETXERAKO TRESNEN HORNIDURA,210,2,2,15000,0,15000,2484.01
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22199,BESTELAKO HORNIDURAK,210,2,2,3000,0,3000,0
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22610,KALTE-ORDAINAK,210,2,2,1000,0,1000,0
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22699,BESTELAKO GASTUAK,210,2,2,5000,0,5000,3000
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22721,GARBIKETA ZERBITZUAK,210,2,2,80000,0,80000,15611.95
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,22740,GIZARTE EKINTZA ZERBITZUAK,210,2,2,519400,0,519400,163118.71
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,210,2,4,719000,0,719000,60000
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,210,2,6,350000,0,350000,0
210,GIZARTE EKINTZA,2316,URGENTZIAZKO BIZITOKIA,78199,KAPITAL TRANSFERENTZIAK IRABAZI ASMORIK GABEKO ERAKUNDEEI,210,2,7,5000,0,5000,0
210,GIZARTE EKINTZA,3371,AISIALDIRAKO INSTALAZIOAK,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,210,3,6,20000,0,20000,0
210,GIZARTE EKINTZA,3371,AISIALDIRAKO INSTALAZIOAK,62501,ZERBITZU PUBLIKORAKO ALTZARIAK,210,3,6,25000,0,25000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,220,2,1,90097,0,90097,25289.23
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12101,LANTOKI OSAGARRIA,220,2,1,33833,0,33833,13316.31
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12102,OSAGARRI BEREZIA,220,2,1,91738,0,91738,36123.9
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12103,PRODUKTIBITATE OSAGARRIA,220,2,1,8159,0,8159,3159.76
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,220,2,1,0,0,0,1246.88
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,16001,GIZARTE SEGURANTZA,220,2,1,57098,0,57098,14119.85
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,16004,ELKARKIDETZAKO KUOTAK,220,2,1,2335,0,2335,839.5
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,220,2,2,6000,0,6000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,220,2,2,6000,0,6000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22199,BESTELAKO HORNIDURAK,220,2,2,2500,0,2500,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22301,GARRAIOAK,220,2,2,500,0,500,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,220,2,2,1000,0,1000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22603,PUBLIZITATEA ETA PROPAGANDA,220,2,2,13500,0,13500,8754.15
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22605,BILERAK ETA BATZARRAK,220,2,2,11000,0,11000,3794.7
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22606,GIZARTE ETA KULTUR JARDUERAK,220,2,2,11500,0,11500,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22607,BESTE ENTE BATZUETAKO PARTAIDETZA-KUOTAK,220,2,2,500,0,500,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22699,BESTELAKO GASTUAK,220,2,2,7000,0,7000,600
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,220,2,2,5500,0,5500,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22707,AZTERLAN ETA LAN TEKNIKOAK,220,2,2,17500,0,17500,20462.39
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22712,ZERBITZU INFORMATIKOAK,220,2,2,4000,0,4000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22713,KOMUNIKAZIO ETA IRUDI ZERBITZUAK EMATEA,220,2,2,0,0,0,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22717,BIDAI AGENTZIETAKO ZERBITZUAK,220,2,2,6000,0,6000,837.39
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,220,2,2,16000,0,16000,1249.7
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,220,2,2,1000,0,1000,544.5
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22751,HEZKUNTZA ZERBITZUAK,220,2,2,7000,0,7000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22756,KULTUREN ARTEKO KUDEAKETA ZERBITZUAK,220,2,2,83160,0,83160,6056.25
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22757,BITARTEKOTZA ZERBITZUA,220,2,2,1100,0,1100,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,22799,KANPOKO ENPRESEK EGINDAKO BESTELAKO LANAK,220,2,2,500,0,500,2337.5
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",220,2,2,6000,0,6000,1000
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2314,IMMIGRAZIOA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,220,2,4,15000,0,15000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,220,2,1,75770,0,75770,31513.4
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,220,2,1,70291,0,70291,29287.6
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,220,2,1,154307,0,154307,49847.11
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12101,LANTOKI OSAGARRIA,220,2,1,67102,0,67102,31206.98
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12102,OSAGARRI BEREZIA,220,2,1,178024,0,178024,82016.88
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12103,PRODUKTIBITATE OSAGARRIA,220,2,1,9739,0,9739,4303.07
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12104,HABOROKINAK,220,2,1,0,0,0,40.32
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,220,2,1,0,0,0,-600.52
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,16001,GIZARTE SEGURANTZA,220,2,1,127254,0,127254,37656.15
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,16004,ELKARKIDETZAKO KUOTAK,220,2,1,3392,0,3392,1219.8
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,220,2,2,0,0,0,798.6
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,220,2,2,2100,0,2100,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22110,ETXERAKO TRESNEN HORNIDURA,220,2,2,4000,0,4000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22199,BESTELAKO HORNIDURAK,220,2,2,3500,0,3500,441
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22408,ERANTZUKIZUN ZIBILEKO ASEGURUAK,220,2,2,1000,0,1000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22601,KANONAK,220,2,2,100,0,100,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22603,PUBLIZITATEA ETA PROPAGANDA,220,2,2,26500,0,26500,8881.9
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22604,GASTU JURIDIKOAK,220,2,2,5000,0,5000,1372.42
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22605,BILERAK ETA BATZARRAK,220,2,2,54000,-20000,34000,1836.83
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22606,GIZARTE ETA KULTUR JARDUERAK,220,2,2,17000,0,17000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22699,BESTELAKO GASTUAK,220,2,2,17000,0,17000,14087.6
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,220,2,2,82000,0,82000,48321.09
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22707,AZTERLAN ETA LAN TEKNIKOAK,220,2,2,82700,0,82700,32156.8
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22712,ZERBITZU INFORMATIKOAK,220,2,2,1000,0,1000,3999.9
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22713,KOMUNIKAZIO ETA IRUDI ZERBITZUAK EMATEA,220,2,2,0,0,0,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22717,BIDAI AGENTZIETAKO ZERBITZUAK,220,2,2,3000,0,3000,101.25
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,220,2,2,12100,0,12100,1079.22
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,220,2,2,1500,0,1500,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22740,GIZARTE EKINTZA ZERBITZUAK,220,2,2,233700,-28000,205700,46500
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22751,HEZKUNTZA ZERBITZUAK,220,2,2,98400,-24000,74400,14345
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22756,KULTUREN ARTEKO KUDEAKETA ZERBITZUAK,220,2,2,23000,0,23000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,22799,KANPOKO ENPRESEK EGINDAKO BESTELAKO LANAK,220,2,2,5000,0,5000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",220,2,2,2500,0,2500,1000
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,220,2,4,60000,0,60000,20000
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,220,2,4,83000,0,83000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,62501,ZERBITZU PUBLIKORAKO ALTZARIAK,220,2,6,1000,0,1000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,62599,ZERBITZU PUBLIKORAKO BESTE TRESNA BATZUK,220,2,6,1000,0,1000,507.99
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,62901,ZERBITZU PUBLIKORAKO BESTE INBERTSIO BATZUK,220,2,6,12000,0,12000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2317,EMAKUMEENTZAKO GIZARTE URGAZPENA,64401,APLIKAZIO INFORMATIKOAK,220,2,6,1000,72000,73000,0
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2319,NAZIOARTEKO GARAPENERAKO LANKIDETZARAKO LAGUNTZAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,220,2,1,58642,0,58642,17321.15
220,"BERDINTASUN,LANKIDETZA,BIZIKIDETZA,JAIAK",2319,NAZIOARTEKO GARAPENERAKO LANKIDETZARAKO LAGUNTZAK,12101,LANTOKI OSAGARRIA,220,2,1,26006,0,26006,10835.15
